date,p_structural,p_shock,tactical_level,risk_regime,base_allocation,shock_modifier,tactical_multiplier,final_allocation,allocation_action,drawdown_252,ret5d,vol20,hurst_100
2026-01-06,0.0068349749777491,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0069867799955436,0.0058327338620384,0.7884637819234118
2026-01-05,0.0069385864811506,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0038530000302355,-0.0001890017989777,0.0057141285595284,0.7893549085827996
2026-01-02,0.0086840927159022,0.0033275926278912,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0104435556094648,-0.0103432004080622,0.0055691378171526,0.7901192143897487
2025-12-31,0.0095908509829598,0.0033275926278912,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0122541526591464,-0.0122541526591464,0.0055728477342818,0.7912256223142132
2025-12-30,0.0069527787510801,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0048813625732969,-0.0013809119377419,0.0053354410132601,0.7915967958634538
2025-12-29,0.0069236303443824,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0036646908644238,0.0044097928255641,0.0053256409820603,0.791737191647309
2025-12-26,0.0068308720335929,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0001014040437492,0.0142816825395373,0.0053725088573727,0.7916541118049497
2025-12-24,0.0068516794874363,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0313077115037288,0.0054736421016823,0.7960975515073356
2025-12-23,0.006813989927453,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0163843706629773,0.005608166614001,0.7980056710055347
2025-12-22,0.0068999430470386,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0033610485043027,0.0089956845282122,0.0058635042991932,0.7991779551519835
2025-12-19,0.0070785760984767,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0095315423729807,0.0012337202132666,0.0065069284885163,0.8004976230227048
2025-12-18,0.0132911453007148,0.0033275926278912,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0184279861226953,-0.0184279861226953,0.0065626835802335,0.8006372703529125
2025-12-17,0.0181011650973711,0.0033275926278912,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.025784559979691,-0.0235176271136341,0.0074366415292502,0.8024823364441869
2025-12-16,0.0080268937410044,0.0033275926278912,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0149454250426404,-0.0061049711972336,0.0069328646121396,0.8043797255238303
2025-12-15,0.0073448887658425,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0122465667811976,-0.0042420950974673,0.0072214829840824,0.8059989516864986
2025-12-12,0.0073250669810914,0.0031202814712266,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0107519976294389,-0.005731415951404,0.0075747979394496,0.8074974262871318
2025-12-11,0.0067509138909628,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.006984251355768,0.0070823274940133,0.808930538257088
2025-12-10,0.0067428508294474,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0053810284821429,0.0081228483248578,0.8107409177882138
2025-12-09,0.0069230584060916,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0063283366656226,0.002215517605308,0.0079875111242804,0.8123028941915368
2025-12-08,0.0068983268923561,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0054699356141325,0.0049392105811842,0.0079999835668974,0.8133101505871997
2025-12-05,0.0067978453977965,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0024731461355878,0.0033655586861458,0.0086634327912498,0.8143929131592594
2025-12-04,0.0068587619482766,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.004364317909573,0.0069297056516535,0.0086615231473982,0.8157566749736497
2025-12-03,0.0068747298395254,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0050917190703335,0.0061940531937612,0.0090556452570364,0.8169389292756969
2025-12-02,0.0069842846295016,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0085249670563327,0.0096441951641361,0.0090556917669784,0.8177838816795611
2025-12-01,0.0070851278490397,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0103579859216528,0.0172566538559557,0.0094578573887178,0.8183186812124292
2025-11-28,0.0069534471201923,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.005819120231094,0.0369633808594229,0.0094103145897751,0.819131975715865
2025-11-26,0.007213184182371,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0112162979181525,0.0257307812938096,0.0096775570302528,0.8205754376349305
2025-11-25,0.0081503207810006,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0179956090546483,0.0226335446836185,0.0095236134017255,0.8210198645656106
2025-11-24,0.0095693625594391,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.02714618741783,0.0045968417921127,0.0092572709504578,0.8210232200240719
2025-11-21,0.0203325984256965,0.0034284662284041,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0412574849606158,-0.0191984360723719,0.0090131066395485,0.8210106947903439
2025-11-20,0.1189771415260325,0.0034284662284041,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0507135219405224,-0.0290309131781594,0.0089034422270838,0.8216644380634892
2025-11-19,0.0119618852996253,0.0034284662284041,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.036020250036134,-0.0303637448827702,0.0084181144027563,0.8228751266401119
2025-11-18,0.0144034092079279,0.0034284662284041,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0397299247120206,-0.0335577513669745,0.0084230142374408,0.8228469791851724
2025-11-17,0.0084379259082535,0.0034284662284041,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0315977792178959,-0.0231422175349583,0.0082318697071852,0.822741207035591
2025-11-14,0.0087709561457075,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0224908377999606,0.0014308283057125,0.008286880737453,0.8222900866674437
2025-11-13,0.0087470900411178,0.0032004465092154,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0223308950373839,0.0025808212107338,0.008361221242228,0.8214612206341718
2025-11-12,0.0068878399661279,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0058336361945128,0.0085598536566504,0.0075293229328215,0.8203239456369068
2025-11-11,0.0069217643985139,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0063864895742877,0.0114921865098511,0.0075570304781152,0.8189318519041973
2025-11-10,0.0069730440154239,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0086558778920718,-0.0027804707360785,0.0075802449883209,0.8175510681981373
2025-11-07,0.0134632690492211,0.0034284662284041,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0238874872128165,-0.016259634311702,0.0075547513173516,0.8154230411711838
2025-11-06,0.0126590465623315,0.0034284662284041,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0248475890632279,-0.0140034878153826,0.0098735165601195,0.8128227245435595
2025-11-05,0.0105849757319813,0.0034284662284041,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0142713293603526,-0.0142713293603526,0.0095771348454228,0.8106184352786346
2025-11-04,0.0124916023259016,0.0033275926278912,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0176755454195144,-0.0172037093894611,0.0096356611995235,0.8084345386515502
2025-11-03,0.0069231893415804,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.005891789103178,-0.0027726720681228,0.0092504668699733,0.8062374150477113
2025-10-31,0.0070055230328239,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0077539289503257,0.0071022643817577,0.0092677807029965,0.8055771380242448
2025-10-30,0.0072119033308986,0.0031202814712266,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0109981131919205,0.0120131879067113,0.0092542493623857,0.8049051948913285
2025-10-29,0.0068122140930152,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0293351361261344,0.0088259609802248,0.8047025632572414
2025-10-28,0.0068002481988408,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0234921340129969,0.0088335599444387,0.8046856205388901
2025-10-27,0.0067897532629767,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0207656726251403,0.0088441567510793,0.8059226977553774
2025-10-24,0.0067828563588158,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0193560555245153,0.0085232347326511,0.8071200744219413
2025-10-23,0.0068415091059048,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0020055943468304,0.0168321328031029,0.0084348993890454,0.8076273766797972
2025-10-22,0.0069926373515435,0.0031202814712266,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0078887802306765,0.0039538794134421,0.0084443525900383,0.8074209270105721
2025-10-21,0.006854176189214,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.002703955521696,0.0136809819920669,0.0083840492866229,0.8072185801717282
2025-10-20,0.0068523718704123,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0026890406587348,0.0124577587685696,0.0084935044113908,0.8070092828456071
2025-10-17,0.0074935996193432,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0129547407574004,0.0174114825529891,0.0082316164279165,0.8067420454973921
2025-10-16,0.0120322084596956,0.0033275926278912,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0185258967947868,-0.0156742754030322,0.0082073057640116,0.8061514109429424
2025-10-15,0.0092913312734227,0.0033275926278912,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0117960196050417,-0.0117960196050417,0.0081032455507646,0.8055343111833563
2025-10-14,0.0095325695427013,0.0033275926278912,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0161638008454726,-0.010297090826886,0.0080618713148124,0.8046869181921941
2025-10-13,0.0101973582408662,0.0033275926278912,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0149604260485171,-0.0127603637109718,0.0080635263853408,0.8039541236832879
2025-10-10,0.0198975560428775,0.0033275926278912,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.029846550615088,-0.024192753150969,0.0073624090452717,0.8035126675675239
2025-10-09,0.0068482947918455,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0028970302416125,0.002898960099142,0.0037904354395379,0.8039498815954178
2025-10-08,0.006766618622123,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0069713055006772,0.0039820279726993,0.8048415238042059
2025-10-07,0.0068680762268707,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.003707511977453,0.0044132176544142,0.0038675252004461,0.8057166243298625
2025-10-06,0.0067675061106329,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0119484984684592,0.0036639973043104,0.8066440750691452
2025-10-03,0.0067597622227553,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,1.4818614668121732e-05,0.0111661738033113,0.0036448362942855,0.8078495338722133
2025-10-02,0.00676864901535,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0169742915331709,0.0037755941660339,0.8091380160907866
2025-10-01,0.0067535138784205,0.0032850627299575,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0111179632484685,0.0040567399493231,0.8102985307396905
2025-09-30,0.0067686945179223,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0009897810749672,0.0044781161563298,0.0041171497577321,0.8112597426726227
2025-09-29,0.006860621921882,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0047387765600893,-0.0047387765600893,0.0046123790212202,0.811976668900196
2025-09-26,0.0069492350561889,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0075280093723509,-0.0028325891918336,0.0046155178452682,0.8128592185016343
2025-09-25,0.0074350565939271,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0131815669018383,-0.0036021392602869,0.0047802909523933,0.8132034151959221
2025-09-24,0.0069929993824294,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0086078456536382,0.0056931120654211,0.0046355104563306,0.8139761899886635
2025-09-23,0.006893882393243,0.0032850627133252,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0054435205141353,0.0076496220669837,0.0045197456175409,0.814560175026403
2025-09-22,0.0067332407413353,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0117698284796952,0.0042423080653087,0.8152033352421408
2025-09-19,0.0067314651788072,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0123669660590766,0.0044217349517371,0.8164018188670076
2025-09-18,0.0067151688738223,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0070403097497331,0.0053559502706539,0.8175766815357354
2025-09-17,0.0067985793202834,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0026175401568387,0.0106868141150728,0.0054846833886567,0.8182873746357869
2025-09-16,0.0067676690512543,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0013768510142991,0.0148693965203554,0.0055327217067942,0.8185139562758327
2025-09-15,0.0067337614240909,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0186180297693203,0.0057171584148524,0.8188322211462645
2025-09-12,0.0067375857871001,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0003347283459183,0.0157127743468856,0.0056491552768867,0.8189983627380382
2025-09-11,0.0067219420557697,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.013110083737039,0.0056934277255078,0.8189584475554351
2025-09-10,0.006721965622817,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0131574781765573,0.0054275963506694,0.8187574473368744
2025-09-09,0.0067354665822065,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0157120161037571,0.0054408230952297,0.8174737457504769
2025-09-08,0.0067367518211467,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0004467337183338,0.0058600740429239,0.0058798625186529,0.8154754005181402
2025-09-05,0.0068192130426301,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0028962983893755,0.003395053533759,0.0059064467709795,0.8122325514378108
2025-09-04,0.0067325241171075,0.0032004465092154,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0003082883206213,0.0060368141485027,0.8108761529635665
2025-09-03,0.0069743647828329,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0079824823368008,-0.0044693509606256,0.0058200747974983,0.8097038974001315
2025-09-02,0.0081959296570812,0.0033275926278912,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0133297096764032,-0.0075794330001814,0.0059326056002234,0.8084907913036786
2025-08-29,0.0069189305302004,0.0031202814712266,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0059637093848583,-0.0004029502119626,0.006571642820494,0.807442916794933
2025-08-28,0.0067888047205013,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0210368138447123,0.0075639657102848,0.8065957187512283
2025-08-27,0.00677841991686,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0133519676249704,0.0076279013298677,0.8053624148803675
2025-08-26,0.0067797934426782,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0002324859107735,0.0083619035301807,0.0076371728420287,0.8049579265333403
2025-08-25,0.00689043719542,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0044010610261246,-0.001290301526157,0.0076303894057999,0.8034638329429719
2025-08-22,0.0067741411411002,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0029063153113608,0.0075472172866673,0.803051038985541
2025-08-21,0.0107971526685444,0.0033275926278912,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0145747434945653,-0.0145747434945653,0.0067781657543662,0.8027405167473659
2025-08-20,0.008692592245498,0.0033275926278912,1,NORMAL,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0106055241467267,-0.0105135126208126,0.0067083493182839,0.8035272092114382
2025-08-19,0.0069900447687156,0.0031202814712266,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0079696571678754,-0.0044811817016646,0.0069084171213206,0.8039685068742624
2025-08-18,0.006856263106367,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0025582966896997,0.0116052943116151,0.0067510867221354,0.8044173076206439
2025-08-15,0.0068401664074748,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0023412902366132,0.009824545651252,0.0067448535447427,0.804920819222504
2025-08-14,0.0067892607471549,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0200869733225499,0.0067090109210866,0.8054323806277349
2025-08-13,0.0067856502437954,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0191377974968627,0.0067844656900866,0.8055108711462805
2025-08-12,0.0068003127429178,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.023440599038943,0.0067833910143868,0.8054564920592262
2025-08-11,0.0068211247796895,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0019774524562664,0.0075256882921763,0.0065584178393465,0.8052491144435064
2025-08-08,0.0068085928816618,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0248665874354978,0.006526099657629,0.8049317883160602
2025-08-07,0.0069901781143748,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0076125965063703,0.0002690119588926,0.0064038332932115,0.804996349299774
2025-08-06,0.0069603334071894,0.0031202814712266,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0067807019344101,-0.0026479065980166,0.006414921032906,0.8053134990502668
2025-08-05,0.0096078456047649,0.0033275926278912,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0143305739369183,-0.0114756910137412,0.0063303681412107,0.8060571634917959
2025-08-04,0.0081321960621989,0.0033275926278912,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.009307796077724,-0.0090589799860506,0.0061953632682889,0.8068976507848437
2025-08-01,0.0179197984685957,0.0033438041777753,2,NORMAL,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0241407441515663,-0.0241407441515663,0.0054623920595822,0.8073919784288628
2025-07-31,0.0069753181636858,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0078794887885489,-0.0036884159356598,0.0039329066566784,0.8078601969719756
2025-07-30,0.0068614891147994,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0041437676460842,0.0003942259306581,0.0041200471487294,0.8087847737547528
2025-07-29,0.0068402638932818,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0028880250057834,0.0101771831380494,0.0041471184853376,0.8095065056977693
2025-07-28,0.0067619027597644,0.0032850627299575,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0002510907174575,0.0129936301006567,0.0040594641729826,0.8103110690395436
2025-07-25,0.0067581124708038,0.0032850627133252,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0151693629847629,0.0040989895200271,0.8109134054207479
2025-07-24,0.0067468286207091,0.0032850627299575,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0101586081531983,0.0041256097309321,0.8105780148339723
2025-07-23,0.0067623929367642,0.0032850627299575,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.01600399886084,0.0043190221595658,0.8102713357436312
2025-07-22,0.0067554879255277,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0108014672306258,0.0040657470912657,0.8094436055367638
2025-07-21,0.0067514661916071,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0063379623025299,0.0045362341545217,0.8080922695100469
2025-07-18,0.0067782314235655,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0007323729567987,0.0063499575701564,0.0048361234006506,0.8071720818599561
2025-07-17,0.0067522287701309,0.0031959252851737,0,NORMAL,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0035473406911512,0.0049101426012225,0.8069429853863792
